,XMLNZEUR,GNOEUR,NANOEUR,SCEUR,LSKEUR,MKREUR,GHSTEUR,PERPEUR,LRCEUR,MOVREUR,SDNEUR
1630813727.47528,95.492000,257.710000,5.721842,0.020760,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.74300
1630813759.2086859,95.492000,257.710000,5.721842,0.020690,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.73300
1630813790.6015472,95.492000,257.710000,5.721842,0.020710,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.73300
1630813822.3056169,95.492000,257.710000,5.721842,0.020720,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.73300
1630813853.8407001,95.492000,257.710000,5.721842,0.020720,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.73300
1630813885.6103566,95.492000,257.710000,5.721842,0.020720,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.60000
1630813917.3844426,95.492000,257.710000,5.721842,0.020610,3.577696,2999.90000,1.579000,15.95300,0.426700,114.000000,4.65800
1630813948.719384,95.492000,257.710000,5.721842,0.020660,3.577696,2975.50000,1.593000,15.94000,0.426700,114.000000,4.65800
1630813980.5006847,95.669000,257.710000,5.721842,0.020660,3.577696,2975.50000,1.593000,15.94000,0.426700,114.000000,4.65800
1630814011.952686,95.669000,257.710000,5.721842,0.020660,3.577696,2975.50000,1.593000,15.94000,0.426700,114.000000,4.65800
1630814043.3766932,95.669000,257.710000,5.721842,0.020660,3.577696,2975.50000,1.591800,15.94000,0.426700,114.000000,4.69100
1630814075.0818503,95.669000,257.710000,5.721842,0.020660,3.577696,2975.50000,1.591800,15.94000,0.426700,114.000000,4.69100
1630814106.7966852,95.669000,257.710000,5.721842,0.020660,3.577696,2985.80000,1.591800,15.94000,0.426700,114.000000,4.69100
1630814138.938125,95.669000,257.710000,5.721842,0.020630,3.577696,2985.80000,1.591800,15.94000,0.426700,114.000000,4.69100
1630814170.6486883,95.669000,257.710000,5.721842,0.020630,3.577696,2985.80000,1.591800,15.94000,0.426700,114.000000,4.69100
1630814202.3236303,95.669000,257.710000,5.721842,0.020560,3.577696,2985.80000,1.591800,15.94000,0.423900,114.000000,4.69100
1630814234.0181541,95.669000,257.710000,5.721842,0.020500,3.577696,2985.80000,1.591800,15.94000,0.423900,114.000000,4.69100
1630814265.7690268,95.669000,257.710000,5.721842,0.020500,3.577696,2985.80000,1.591800,15.94000,0.423900,114.000000,4.69100
1630814297.1366858,95.224000,257.710000,5.721842,0.020530,3.577696,2985.80000,1.591800,15.94000,0.423900,114.000000,4.69100
1630814328.866346,94.759000,257.710000,5.721842,0.020510,3.577696,2985.80000,1.591800,15.94000,0.423900,114.000000,4.69100
1630814360.6406896,94.759000,257.710000,5.721842,0.020530,3.577696,2985.80000,1.591800,15.94000,0.423900,114.000000,4.60000
1630814392.3465407,94.759000,257.710000,5.721842,0.020530,3.577696,2985.80000,1.591800,15.94000,0.423900,114.000000,4.60100
1630814424.4726837,94.759000,257.710000,5.721842,0.020520,3.577696,2985.80000,1.591800,15.94000,0.423900,114.000000,4.59000
1630814455.8882358,94.759000,257.710000,5.721842,0.020430,3.577696,2985.80000,1.591800,15.94000,0.423900,114.000000,4.60000
1630814487.2969587,94.759000,257.710000,5.721842,0.020430,3.577696,2985.80000,1.591800,15.94000,0.423900,114.000000,4.59000
1630814518.6703997,94.759000,257.710000,5.721842,0.020520,3.577696,2985.80000,1.591800,15.94000,0.423900,114.000000,4.78000
1630814550.3381324,95.509000,257.710000,5.721842,0.020520,3.577696,2985.80000,1.591800,15.94000,0.424800,114.000000,4.78000
1630814581.707689,95.509000,257.710000,5.721842,0.020610,3.577696,2985.80000,1.591800,15.94000,0.424800,114.000000,4.79300
1630814613.7952733,95.509000,257.710000,5.721842,0.020610,3.577696,2985.80000,1.591800,15.94000,0.424800,114.000000,4.73300
1630814645.604714,96.004000,257.710000,5.721842,0.020640,3.577696,2985.80000,1.591800,15.94000,0.424800,114.000000,4.73300
1630814677.044708,96.004000,257.710000,5.721842,0.020660,3.577696,2985.80000,1.591800,15.94000,0.424800,114.000000,4.73300
1630814708.7987657,96.004000,257.710000,5.721842,0.020710,3.577696,2985.80000,1.591800,15.94000,0.424800,114.000000,4.75000
1630814740.5646935,96.139000,257.710000,5.721842,0.020700,3.577696,2985.80000,1.591800,15.94000,0.424800,114.000000,4.75000
1630814772.32873,96.139000,257.710000,5.721842,0.020700,3.577696,2985.80000,1.591800,15.94000,0.424800,114.000000,4.80300
1630814803.696688,96.139000,257.710000,5.721842,0.020700,3.577696,2985.80000,1.591800,15.94000,0.424800,115.000000,4.80300
1630814835.066975,96.139000,257.710000,5.721842,0.020700,3.577696,2985.80000,1.591800,15.94000,0.424800,115.000000,4.80300
1630814866.4846725,96.139000,257.710000,5.721842,0.020670,3.577696,2985.80000,1.591800,15.94000,0.424800,115.000000,4.80300
1630814898.3046856,96.139000,257.710000,5.721842,0.020660,3.577696,2985.80000,1.591800,15.94000,0.424800,115.000000,4.80300
1630814930.0566866,96.139000,257.710000,5.721842,0.020660,3.577696,2985.80000,1.591800,15.94000,0.424800,115.000000,4.75000
1630814961.7973728,96.498000,257.710000,5.747353,0.020660,3.577696,2985.80000,1.591800,16.04100,0.424800,116.020000,4.75000
1630814993.8886921,96.498000,257.710000,5.747353,0.020660,3.577696,2985.80000,1.591800,16.04100,0.424800,116.020000,4.60500
1630815025.6381364,96.498000,257.710000,5.747353,0.020660,3.580379,2985.80000,1.591800,16.04100,0.424800,116.020000,4.80700
1630815056.976692,96.498000,257.710000,5.747353,0.020710,3.580379,2985.80000,1.591800,16.03300,0.424800,116.020000,4.80600
1630815088.355778,96.498000,257.710000,5.747353,0.020710,3.580379,2985.80000,1.591800,16.03300,0.424800,116.020000,4.80600
1630815119.7381375,96.498000,257.710000,5.747353,0.020760,3.580379,2985.80000,1.591800,16.03300,0.424800,116.020000,4.73300
1630815151.0949924,96.498000,257.710000,5.747353,0.020760,3.580379,2985.80000,1.591800,16.03300,0.424800,116.020000,4.77900
1630815182.4567025,96.498000,257.710000,5.747353,0.020760,3.580379,2985.80000,1.591800,16.03300,0.424800,115.995800,4.64300
1630815214.1885798,96.498000,257.710000,5.747353,0.020760,3.580379,2985.80000,1.591800,16.03300,0.424800,115.995800,4.61400
1630815245.5566869,96.498000,257.710000,5.747353,0.020760,3.580379,2985.80000,1.591800,16.03300,0.424800,115.995800,4.59200
1630815277.5090873,96.498000,257.710000,5.747353,0.020760,3.580379,2985.80000,1.591800,16.03300,0.426300,115.995800,4.68700
1630815309.2130816,96.498000,257.710000,5.747353,0.020740,3.580379,2985.80000,1.591800,16.03300,0.426300,115.995800,4.68700
1630815341.2894137,96.498000,257.710000,5.747353,0.020740,3.580379,2985.80000,1.591800,16.03300,0.426200,115.995800,4.68700
1630815372.6606941,96.498000,257.710000,5.747353,0.020740,3.580379,2985.80000,1.591800,16.03300,0.426200,115.995800,4.68700
1630815404.4286942,96.498000,257.710000,5.747353,0.020740,3.580379,2985.80000,1.591800,16.03300,0.426200,115.995800,4.66300
1630815435.7599497,96.498000,257.710000,5.747353,0.020770,3.580379,2985.80000,1.591800,16.03300,0.426200,115.995800,4.68200
1630815467.300676,96.498000,257.710000,5.747353,0.020600,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.68200
1630815499.0070405,96.604000,257.710000,5.747353,0.020640,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.68200
1630815530.6897225,96.604000,257.710000,5.747353,0.020640,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.68200
1630815562.0407016,97.660000,257.710000,5.747353,0.020570,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.68200
1630815593.4026792,97.660000,257.710000,5.747353,0.020600,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.68200
1630815625.1532578,97.095000,257.710000,5.747353,0.020600,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.53500
1630815656.524687,97.095000,257.710000,5.747353,0.020620,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.59000
1630815687.9647052,97.113000,257.710000,5.747353,0.020620,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.59000
1630815719.3246853,96.923000,257.710000,5.747353,0.020620,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.68200
1630815751.0900502,96.923000,257.710000,5.747353,0.020670,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.55600
1630815782.8006847,96.811000,257.710000,5.747353,0.020670,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.55600
1630815814.1898296,96.853000,257.710000,5.747353,0.020670,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.55600
1630815845.5606852,96.283000,257.710000,5.747353,0.020650,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.55600
1630815878.0198917,96.853000,257.710000,5.747353,0.020650,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.55800
1630815909.4828672,96.367000,257.710000,5.747353,0.020650,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.62800
1630815941.518409,96.367000,257.710000,5.747353,0.020680,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.55700
1630815972.9668944,96.535000,257.710000,5.747353,0.020670,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.55700
1630816004.3235703,96.535000,257.710000,5.747353,0.020670,3.580379,2985.80000,1.591800,16.03300,0.427300,115.995800,4.55700
1630816035.6886928,96.535000,257.710000,5.747353,0.020670,3.580379,2985.80000,1.591800,16.03300,0.426200,115.995800,4.53000
1630816067.072712,96.535000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.03300,0.426200,115.995800,4.53000
1630816098.8064153,96.535000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.03300,0.427600,115.995800,4.53000
1630816130.1766884,96.535000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.03800,0.427600,115.995800,4.59200
1630816161.5381272,96.535000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.03800,0.427600,115.995800,4.59200
1630816192.8903844,96.535000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.03800,0.427600,115.995800,4.59200
1630816224.258537,96.535000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427600,115.995800,4.65200
1630816255.6259205,96.516000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427600,115.995800,4.65200
1630816287.0286968,96.402000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427600,115.995800,4.57000
1630816318.4228837,96.000000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427600,116.003100,4.71800
1630816349.8366804,95.698000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427600,116.003100,4.71800
1630816381.2206833,95.698000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427600,116.003100,4.71800
1630816412.5838845,95.698000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.71800
1630816444.276397,95.698000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.71800
1630816475.6487088,95.698000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.71800
1630816507.1207068,95.698000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.71800
1630816538.8255556,95.698000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.71800
1630816570.1924603,95.698000,257.710000,5.747353,0.020750,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.71800
1630816601.540844,95.698000,257.710000,5.747353,0.020690,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.71800
1630816632.8963623,95.698000,257.710000,5.747353,0.020690,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.71800
1630816664.2530596,95.698000,257.710000,5.747353,0.020690,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.74800
1630816695.7646914,95.698000,257.710000,5.747353,0.020690,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.74800
1630816727.178414,95.698000,257.710000,5.747353,0.020690,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.74800
1630816758.5054827,95.698000,257.710000,5.747353,0.020730,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.74800
1630816789.8966968,95.698000,257.710000,5.747353,0.020730,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.74800
1630816821.2206874,95.698000,257.710000,5.747353,0.020730,3.580379,2985.80000,1.591800,16.02700,0.427500,116.003100,4.70000
1630816852.6406813,95.698000,257.710000,5.747353,0.020730,3.580379,2985.80000,1.605700,16.02700,0.427500,116.003100,4.70000
1630816884.0155702,95.698000,257.710000,5.747353,0.020730,3.570788,2985.80000,1.605700,16.02700,0.427500,116.003100,4.75900
1630816915.3526118,95.600000,257.710000,5.747353,0.020730,3.570788,2985.80000,1.605700,16.02700,0.427500,116.003100,4.75900
1630816946.6810308,95.600000,257.710000,5.747353,0.020730,3.570788,2985.80000,1.605700,16.02700,0.427500,116.003100,4.67300
1630816978.0206852,95.374000,257.710000,5.747353,0.020730,3.570788,2985.80000,1.605700,16.02700,0.427500,116.003100,4.57000
1630817009.447024,95.374000,257.710000,5.747353,0.020730,3.570788,2985.80000,1.605700,16.02700,0.427500,116.003100,4.57000
1630817040.8566935,95.575000,257.710000,5.747353,0.020650,3.570788,2985.80000,1.605700,16.02700,0.427500,116.003100,4.57000
1630817072.1970613,95.575000,257.710000,5.747353,0.020590,3.570788,2985.80000,1.605700,16.02700,0.427500,116.003100,4.62800
1630817103.568726,95.575000,257.710000,5.747353,0.020590,3.570788,2985.80000,1.605700,16.02700,0.427500,116.003100,4.62800
1630817134.9258685,95.575000,257.710000,5.747353,0.020620,3.573283,2985.80000,1.605700,16.02700,0.427500,116.003100,4.62800
1630817166.2886934,95.575000,257.710000,5.747353,0.020570,3.573283,2985.80000,1.605700,16.02700,0.427500,116.003100,4.62800
1630817197.6606846,95.575000,257.710000,5.747353,0.020570,3.573283,2985.80000,1.605700,16.02700,0.427500,116.003100,4.62800
1630817229.0184307,95.575000,257.710000,5.747353,0.020570,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.57100
1630817260.4006903,95.575000,257.710000,5.747353,0.020570,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.57100
1630817291.7926857,95.575000,257.710000,5.747353,0.020570,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.74800
1630817323.176716,95.575000,257.710000,5.747353,0.020670,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.58400
1630817354.873118,95.575000,257.710000,5.747353,0.020660,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.58400
1630817386.2367861,95.575000,257.710000,5.747353,0.020680,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.62800
1630817417.57676,95.575000,257.710000,5.747353,0.020680,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.64100
1630817448.9206963,95.575000,257.710000,5.747353,0.020640,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.58400
1630817480.2989175,95.575000,257.710000,5.747353,0.020640,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.58400
1630817511.6327229,95.575000,257.710000,5.747353,0.020630,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.58400
1630817543.00499,95.575000,257.710000,5.747353,0.020570,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.58400
1630817574.3925848,95.575000,257.710000,5.747353,0.020570,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.58400
1630817605.738138,95.575000,257.710000,5.747353,0.020510,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.58400
1630817637.0848649,95.575000,257.710000,5.747353,0.020460,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.58400
1630817668.3907003,95.575000,257.710000,5.747353,0.020420,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.58400
1630817699.749554,95.575000,257.710000,5.747353,0.020350,3.570492,2985.80000,1.605700,16.02700,0.427500,116.003100,4.58400
1630817731.1407216,95.575000,257.710000,5.747353,0.020330,3.570492,2985.80000,1.605700,16.05500,0.427500,116.003100,4.58400
1630817762.4633942,95.575000,257.710000,5.747353,0.020390,3.570492,2985.80000,1.605700,16.05500,0.427500,116.003100,4.58400
1630817793.886725,95.575000,257.710000,5.747353,0.020400,3.570492,2985.80000,1.605700,16.05500,0.427500,114.023400,4.58400
1630817825.2326856,95.575000,257.710000,5.747353,0.020340,3.570492,2985.80000,1.605700,16.05500,0.427500,114.023400,4.58400
1630817856.568595,95.575000,257.710000,5.747353,0.020390,3.570492,2985.80000,1.605700,16.05500,0.427500,114.023400,4.58400
1630817887.903892,95.575000,257.710000,5.747353,0.020410,3.570492,2985.80000,1.605700,16.05500,0.427500,114.023400,4.58400
1630817919.3246934,95.575000,257.710000,5.747353,0.020420,3.570492,2985.80000,1.605700,16.05500,0.427500,114.023400,4.58400
1630817950.6646855,95.575000,257.710000,5.747353,0.020420,3.570492,2985.80000,1.605700,16.05500,0.427500,114.023400,4.64100
1630817982.006263,95.575000,257.710000,5.747353,0.020420,3.570492,2985.80000,1.605700,16.05500,0.427500,114.023400,4.66500
1630818013.3835542,95.575000,257.710000,5.747353,0.020470,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.79200
1630818044.8746824,95.575000,257.710000,5.747353,0.020470,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.78000
1630818076.268681,95.575000,257.710000,5.747353,0.020520,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.73300
1630818107.6527271,95.575000,257.710000,5.747353,0.020560,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.64300
1630818139.0246887,95.575000,257.710000,5.747353,0.020620,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.60200
1630818170.3646865,95.575000,257.710000,5.747353,0.020590,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.58400
1630818201.7246835,95.575000,257.710000,5.747353,0.020590,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.57000
1630818233.0646892,95.575000,257.710000,5.747353,0.020590,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.62800
1630818264.4246793,95.575000,257.710000,5.747353,0.020590,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.56500
1630818295.8508425,95.575000,257.710000,5.747353,0.020590,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.56500
1630818327.240876,95.575000,257.710000,5.747353,0.020550,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.56500
1630818358.6727462,95.620000,257.710000,5.747353,0.020550,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.57000
1630818390.0606945,95.620000,257.710000,5.747353,0.020520,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.53500
1630818421.4207258,95.620000,257.710000,5.747353,0.020520,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.53500
1630818452.788695,95.620000,257.710000,5.747353,0.020480,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.53500
1630818484.1487107,95.620000,257.710000,5.747353,0.020500,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.59600
1630818515.5326974,95.620000,257.710000,5.747353,0.020510,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.58400
1630818546.8651185,95.620000,257.710000,5.747353,0.020510,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.58400
1630818578.238139,95.620000,257.710000,5.747353,0.020540,3.570492,2985.80000,1.605700,16.05500,0.428600,114.023400,4.58400
1630818609.584688,95.620000,257.710000,5.747353,0.020520,3.570492,2985.80000,1.605700,16.05500,0.428600,116.018700,4.58400
1630818640.9725962,95.620000,257.710000,5.747353,0.020520,3.570492,2985.80000,1.605700,16.05500,0.428600,116.018700,4.58400
1630818672.48469,95.620000,257.710000,5.747353,0.020520,3.570492,2985.80000,1.605700,16.05500,0.428600,116.018700,4.53900
1630818703.8464754,95.620000,257.710000,5.747353,0.020460,3.570492,2985.80000,1.605700,16.05500,0.428600,116.018700,4.53900
1630818735.2026246,95.620000,257.710000,5.747353,0.020480,3.570492,2985.80000,1.605700,16.05500,0.428600,116.018700,4.53900
1630818766.5006952,95.620000,257.710000,5.747353,0.020480,3.570492,2985.80000,1.605700,16.05500,0.428600,116.018700,4.53900
1630818797.8661911,95.620000,257.710000,5.747353,0.020480,3.570492,2985.80000,1.605700,16.05500,0.428600,116.018700,4.53900
1630818829.2127075,95.620000,257.710000,5.747353,0.020480,3.570492,2985.80000,1.605700,16.05500,0.428600,116.018700,4.57300
1630818860.6166892,95.929000,257.710000,5.747353,0.020480,3.570492,2985.80000,1.605700,16.05500,0.427400,116.018700,4.57300
1630818891.9886847,95.929000,257.710000,5.747353,0.020480,3.570492,2985.80000,1.605700,16.05500,0.427400,116.018700,4.57300
1630818923.3155134,95.929000,257.710000,5.747353,0.020470,3.570492,2985.80000,1.605700,16.05500,0.427400,116.018700,4.57000
1630818954.696681,95.929000,257.710000,5.747353,0.020470,3.570492,2985.80000,1.605700,16.05500,0.427400,116.018700,4.57000
1630818986.0126915,95.929000,257.710000,5.747353,0.020470,3.570492,2985.80000,1.605700,16.05500,0.427400,114.023400,4.57000
1630819017.3582704,95.929000,257.710000,5.747353,0.020420,3.570492,2985.80000,1.605700,16.05500,0.427400,114.023400,4.57000
1630819048.6966872,95.929000,257.710000,5.747353,0.020420,3.570492,2985.80000,1.605700,16.05500,0.427400,115.448600,4.57000
1630819080.0535908,96.237000,259.150000,5.747353,0.020420,3.569349,2985.80000,1.605700,16.05500,0.427400,115.448600,4.57000
1630819111.4047112,96.237000,259.150000,5.747353,0.020420,3.569349,2985.80000,1.605700,16.05500,0.427400,115.448600,4.57000
1630819142.7491581,96.237000,259.150000,5.747353,0.020420,3.569349,2985.80000,1.605700,16.05500,0.427400,115.448600,4.55000
1630819174.0978007,96.237000,259.150000,5.747353,0.020420,3.569349,2985.80000,1.605700,16.05500,0.427400,115.448600,4.55000
1630819205.4646878,96.237000,259.150000,5.747353,0.020420,3.569349,2985.80000,1.605700,16.05500,0.427400,115.448600,4.58000
1630819236.8526828,96.237000,259.150000,5.747353,0.020420,3.569349,2985.80000,1.605700,16.05500,0.427400,115.448600,4.58000
1630819268.2206788,96.799000,259.150000,5.747353,0.020420,3.569349,2985.80000,1.605700,16.05500,0.427400,115.448600,4.58000
1630819299.6087005,96.799000,259.150000,5.747353,0.020420,3.569349,2985.80000,1.605700,16.05500,0.427400,114.000200,4.61000
1630819330.938124,96.799000,259.150000,5.747353,0.020400,3.569349,2985.80000,1.605700,16.05500,0.427300,114.000200,4.61000
1630819362.304687,96.799000,259.150000,5.747353,0.020370,3.562773,2985.80000,1.605700,16.05500,0.427300,114.000200,4.60000
1630819393.6406984,96.799000,259.150000,5.747353,0.020390,3.562773,2985.80000,1.605700,16.05500,0.427300,114.000200,4.60000
1630819424.967469,96.799000,259.150000,5.747353,0.020390,3.562773,2985.80000,1.605700,16.05500,0.427300,114.000200,4.76000
1630819456.4006925,96.799000,259.150000,5.747353,0.020360,3.572570,2985.80000,1.605700,16.05500,0.426800,114.000200,4.76000
1630819487.8431077,96.799000,259.150000,5.747353,0.020360,3.572570,2985.80000,1.605700,16.05500,0.426800,114.000200,4.69600
1630819519.1605701,96.799000,259.150000,5.747353,0.020370,3.572570,2985.80000,1.605700,16.05500,0.426800,114.000200,4.69600
1630819550.5526876,96.799000,259.150000,5.747353,0.020370,3.572570,2985.80000,1.605700,16.05500,0.426800,114.000200,4.60000
1630819581.882208,96.799000,259.150000,5.747353,0.020390,3.572570,2985.80000,1.605700,16.05500,0.426800,114.000200,4.60000
1630819613.2846937,96.799000,259.150000,5.747353,0.020390,3.572570,2985.80000,1.605700,15.99300,0.426800,114.000200,4.58000
1630819644.6406977,96.799000,259.150000,5.747353,0.020380,3.572570,2985.80000,1.605700,15.99300,0.426800,114.000200,4.57300
1630819675.977702,96.799000,258.490000,5.747353,0.020380,3.572570,2985.80000,1.605700,15.99300,0.426800,114.000200,4.57300
1630819707.3606963,96.799000,258.490000,5.747353,0.020330,3.572570,2985.80000,1.605700,15.99300,0.426800,114.000200,4.57300
1630819738.7326841,96.799000,258.490000,5.747353,0.020300,3.572570,2985.80000,1.605700,15.99300,0.426800,114.000200,4.59900
1630819770.1566885,96.799000,258.490000,5.747353,0.020300,3.572570,2985.80000,1.605700,15.99300,0.426800,114.000200,4.59900
1630819801.4847028,96.799000,258.490000,5.747353,0.020280,3.572570,2985.80000,1.605700,15.99300,0.426800,114.000200,4.59900
1630819832.905309,96.799000,258.490000,5.747353,0.020280,3.572570,2985.80000,1.605700,15.99300,0.426800,114.000200,4.59900
1630819864.2726777,96.799000,258.490000,5.747353,0.020280,3.572570,2985.80000,1.605700,15.99300,0.426800,114.000200,4.59900
1630819895.7086174,96.354000,258.490000,5.747353,0.020190,3.572570,2985.80000,1.605700,15.99300,0.426800,114.000200,4.60000
1630819927.0446978,96.354000,258.490000,5.747353,0.020170,3.572570,2985.80000,1.605700,15.99300,0.426800,114.000200,4.69500
1630819958.4381251,96.354000,258.490000,5.747353,0.020130,3.572570,2985.80000,1.605700,15.99300,0.427800,114.000200,4.65400
1630819989.800677,96.354000,258.490000,5.747353,0.020130,3.572570,2985.80000,1.605700,15.99300,0.427800,114.000200,4.65400
1630820021.1686857,96.354000,258.490000,5.747353,0.020140,3.572570,2985.80000,1.605700,15.99300,0.427800,114.000200,4.69000
1630820052.5980244,96.354000,258.490000,5.747353,0.020140,3.572570,2985.80000,1.605700,15.99300,0.427800,114.000200,4.69000
1630820083.9838421,96.354000,258.490000,5.747353,0.020140,3.572570,2985.80000,1.605700,15.99300,0.427800,114.000200,4.69000
1630820115.3334339,96.354000,258.490000,5.720376,0.020140,3.572570,2985.80000,1.605700,15.99300,0.427800,114.000200,4.69000
1630820146.6855056,96.354000,258.490000,5.720376,0.020140,3.572570,2985.80000,1.605700,15.99300,0.427800,114.000200,4.69000
1630820178.0726798,96.354000,258.490000,5.720376,0.020160,3.572570,2985.80000,1.605700,15.99300,0.427800,114.000200,4.69000
1630820209.4381301,96.354000,258.490000,5.720376,0.020100,3.572570,2985.80000,1.605700,15.99300,0.427800,114.000200,4.69000
1630820240.772686,96.354000,258.490000,5.720376,0.020060,3.572570,2985.80000,1.605700,15.99300,0.427800,114.000200,4.69000
1630820272.1381295,96.354000,258.490000,5.720376,0.020060,3.572570,2985.80000,1.605700,15.99300,0.429500,114.000200,4.69000
1630820303.5366843,96.354000,258.490000,5.720376,0.020020,3.572570,2985.80000,1.605700,15.99300,0.429500,114.999900,4.69000
1630820334.8606863,96.354000,258.490000,5.720376,0.020020,3.572570,2985.80000,1.605700,15.99300,0.429500,114.999900,4.69500
1630820366.2130542,96.354000,258.490000,5.720376,0.020020,3.572570,2985.80000,1.605700,15.99300,0.429500,114.999900,4.68800
1630820397.5749528,96.354000,258.490000,5.720376,0.020040,3.572570,2985.80000,1.605700,15.99300,0.429700,114.999900,4.69500
1630820428.9229696,96.354000,258.490000,5.720376,0.020030,3.572570,2985.80000,1.605700,15.99300,0.429700,114.999900,4.65000
